vtk_basename,family,genus,species,species_key,specimen_id,landmark_found,match_type,matched_vtk_in_csv,LM 1_X,LM 1_Y,LM 1_Z,LM 2_X,LM 2_Y,LM 2_Z,LM 3_X,LM 3_Y,LM 3_Z,LM 4_X,LM 4_Y,LM 4_Z,LM 5_X,LM 5_Y,LM 5_Z,LM 6_X,LM 6_Y,LM 6_Z,LM 7_X,LM 7_Y,LM 7_Z,LM 8_X,LM 8_Y,LM 8_Z,LM 9_X,LM 9_Y,LM 9_Z,LM 10_X,LM 10_Y,LM 10_Z,LM 11_X,LM 11_Y,LM 11_Z,LM 12_X,LM 12_Y,LM 12_Z,LM 13_X,LM 13_Y,LM 13_Z,LM 14_X,LM 14_Y,LM 14_Z,LM 15_X,LM 15_Y,LM 15_Z,LM 16_X,LM 16_Y,LM 16_Z,LM 17_X,LM 17_Y,LM 17_Z,LM 18_X,LM 18_Y,LM 18_Z,LM 19_X,LM 19_Y,LM 19_Z,LM 20_X,LM 20_Y,LM 20_Z,LM 21_X,LM 21_Y,LM 21_Z,LM 22_X,LM 22_Y,LM 22_Z,LM 23_X,LM 23_Y,LM 23_Z,LM 24_X,LM 24_Y,LM 24_Z,LM 25_X,LM 25_Y,LM 25_Z,LM 26_X,LM 26_Y,LM 26_Z,LM 27_X,LM 27_Y,LM 27_Z,LM 28_X,LM 28_Y,LM 28_Z
cordylidae_cordylus_cordylus_08-t3,cordylidae,cordylus,cordylus,cordylus_cordylus,,True,direct,cordylidae_cordylus_cordylus_08-t3,0.0889409142527761,-0.1950877312294581,0.0545083354039285,0.1136379959411515,-0.1320170393899167,0.0176635234208249,0.0995015866396839,-0.088263420144307,0.0557847990694964,0.1235113573841968,0.0296858920893168,0.0627157986503293,0.1515136033817955,0.0707064690198057,0.0261393283088141,0.1657443410081117,0.117436813999312,0.0492774275423752,-0.0055504617598453,-0.1539233904626052,-0.0017353975398179,0.0404599094545573,0.1442118217526163,0.0081964916266453,0.0815881291825448,-0.0206571543153535,0.0959090101989244,0.0359698505394955,-0.0133887405825489,0.1062866183624283,-0.2600118432957857,-0.0458919221762289,0.0439011163290391,-0.2205617566337406,0.1256307762763469,0.0535759052697952,-0.1869744066999995,0.0360272138823687,0.1590449103253044,-0.1096151762223421,-0.0682138570556894,-0.0178359189452598,-0.0797173593764249,0.1066507554075855,-0.017860621456122,-0.2228178420027346,0.0420023178886037,-0.1081112514787822,-0.2569020571752093,-0.124616251454439,0.0673656668907855,-0.1938147700921781,0.2185193903395049,0.0785177331066525,0.1067418198890548,-0.0678867994939749,-0.1016153497007979,0.1268147913392024,0.0398724746224449,-0.1006730723385031,0.1070905540866807,-0.0214465970396832,-0.0572671171213374,0.0887166032816562,-0.0110419087198382,-0.1458999466202365,0.0257709804157589,-0.145588635000148,-0.0975866541327226,0.0738284563762501,0.1327362156670034,-0.0904503239237512,0.0693074897917834,-0.084698900668282,-0.1259889405484939,0.0897082797405773,0.078378229373078,-0.1182594991220447,-0.0488789960530669,-0.1072802690882527,0.0552586519256554,-0.0040019933939503,0.1381442465027392,0.0491387764968707
cordylidae_cordylus_cordylus_09-t4,cordylidae,cordylus,cordylus,cordylus_cordylus,,True,direct,cordylidae_cordylus_cordylus_09-t4,0.0899074834087435,-0.1853906328567379,0.050525676389339,0.1202481054666109,-0.1283955074678797,0.0207990486495772,0.1138611834558139,-0.0849114769292046,0.0593557529168982,0.1299411830024185,0.0278688503729043,0.0661201153325506,0.1548230713871285,0.0663745632969044,0.0308448255114125,0.1726148538950897,0.1134295737993509,0.0450908092738214,-0.0074801995190585,-0.1421034143497856,7.407464043015924e-06,0.0370515559505586,0.139600680776278,0.0108809380441893,0.0831234580990858,-0.0220104488838451,0.0916047098888718,0.0317158734757039,-0.0143807921234369,0.1068117093118804,-0.2562818670782497,-0.0368201930066156,0.0517668784453735,-0.2233576589284175,0.1192797723462868,0.0532009255016153,-0.1895431379865609,0.0349784511054998,0.1543065073591501,-0.111077300432583,-0.0639706646767373,-0.014397273548194,-0.0835460208777876,0.1047900674195005,-0.0169559978113285,-0.2273054647980044,0.0457737384965229,-0.1172758238077473,-0.2629065612539452,-0.1307879504815748,0.0726474652090444,-0.1955570656988318,0.2170221242274327,0.0756505418224863,0.1030036332294681,-0.0686279054893986,-0.1060566022123482,0.133961175465602,0.0366539214630424,-0.1074167402448056,0.0919284206968447,-0.0155933492005814,-0.0514969318543089,0.0818066057695982,-0.0029715274703972,-0.152988056137871,0.0249302283836216,-0.1461609334217646,-0.0927951796241058,0.0753236000062531,0.1322711620331489,-0.0795607932707933,0.0751605016472147,-0.0847523344897962,-0.1268878885902385,0.0982269994253588,0.0670615694035668,-0.1216236392984966,-0.0517759164573788,-0.1053837749281712,0.0500520914407944,-0.0087967397342976,0.1271564310354884,0.0477895238391901
cordylidae_cordylus_cordylus_10-t5,cordylidae,cordylus,cordylus,cordylus_cordylus,,True,direct,cordylidae_cordylus_cordylus_10-t5,0.0888780171811641,-0.1898869081870054,0.0446515156705376,0.1185069210540848,-0.1250180127524723,0.0153119072437044,0.1046212009103394,-0.0803143690180393,0.0512444773833522,0.1221620933676118,0.0243412399335096,0.0621639805640369,0.1589606197109485,0.0630683526789359,0.0244537303597403,0.1647470820307632,0.1204088071652217,0.0523409188048764,0.0005728965148961,-0.1479622253293127,0.0085061967549476,0.0386677871923119,0.1364850578383576,0.0037781551469424,0.0929333373549182,-0.0235430263265168,0.0880096843842655,0.0410194821543508,-0.0176501936208017,0.1055389833903512,-0.2625960808038079,-0.0316276421939078,0.0542932721510258,-0.2182622916916139,0.1145758211797691,0.0534491707154319,-0.1954929512040085,0.0364499330675496,0.1578846767465825,-0.1236218412891402,-0.0562484658535661,-0.0214539880735218,-0.0933192143787338,0.1054271129878549,-0.017573339022228,-0.2371429687975771,0.0463544413662322,-0.1183819461068874,-0.2627483520080869,-0.1229789388982422,0.0710586765155504,-0.1908050405681097,0.2101990945331075,0.0796232317389887,0.1053272567951916,-0.0717531170312371,-0.1019969764711992,0.1299478277506476,0.0467045421167599,-0.100594448413928,0.1037106473959927,-0.0165998914219905,-0.0557759178581162,0.0791972288538422,-0.0072790235664222,-0.1495207719705246,0.0314346383521301,-0.1418791066005726,-0.0885724270354264,0.0841302235920836,0.1262953426798378,-0.0856023053324979,0.0762510429563572,-0.0932228278113923,-0.1185595354899141,0.1003870740037023,0.0768719205867605,-0.1108758030275159,-0.0465443380449845,-0.1085092056633151,0.0513125682532239,-0.0109222983852738,0.1272912881408978,0.0452863129782011
cordylidae_cordylus_cordylus_11-t6,cordylidae,cordylus,cordylus,cordylus_cordylus,,True,direct,cordylidae_cordylus_cordylus_11-t6,0.0847085972570367,-0.189128868646645,0.0526339536866559,0.1209766708552814,-0.1216525348804982,0.0246130342465157,0.1237219564629594,-0.0819982672273993,0.0575040358119116,0.1177476643656726,0.02511298191471,0.0535234934785087,0.1561608620113034,0.0625743826606698,0.026864078546686,0.1577904927642843,0.1226094313688127,0.0520007967134993,-0.0104568238871958,-0.1423282150141697,-0.002516957487917,0.0351220618397566,0.1303083355644441,0.0076310400595512,0.0844524832223972,-0.0235394559333424,0.0838476549209286,0.0360597386087815,-0.0148440423654091,0.1037107380567781,-0.2703884939602107,-0.0303433842919984,0.051296234002213,-0.228429706893781,0.1134122257336547,0.0517506055678571,-0.2008093261704147,0.0349781105691584,0.1590925911876146,-0.1206264962946858,-0.0539254631836735,-0.0167763335669213,-0.0883766356368656,0.1013867557298244,-0.0160064384255451,-0.2333493579708614,0.046241920269411,-0.1015430552599325,-0.2635235134363716,-0.1235083002165934,0.0737839480173969,-0.1835426795113972,0.2135097863692713,0.0788626620625368,0.1069679037528923,-0.0736784252689888,-0.1078010667109352,0.1361173919943618,0.043145435200708,-0.1078817712498538,0.1026964684308033,-0.0165995943577751,-0.0529026448090663,0.0996012895765524,-0.0040335680833421,-0.1474690634858916,0.0261560714145164,-0.1459373396391507,-0.092024457326585,0.0735167544155707,0.1255441397495666,-0.0906178192827727,0.0844083876837842,-0.0853115093993885,-0.1277950052914498,0.1004571616063181,0.0688263854925528,-0.112211519745472,-0.0418601756699993,-0.0994259462594665,0.0486723901983824,-0.0052987468304898,0.1186050241450569,0.0497588760853064
cordylidae_cordylus_cordylus_12-t7,cordylidae,cordylus,cordylus,cordylus_cordylus,,True,direct,cordylidae_cordylus_cordylus_12-t7,0.0956581298502739,-0.1881956661705632,0.0542250194823738,0.1205478738862436,-0.1223926743495183,0.0216527862324717,0.1111656690745402,-0.0742460988645152,0.0483924486820618,0.1278571328866038,0.0197915111786896,0.0573219606505565,0.1555481215660419,0.0576629128256263,0.0260995082994915,0.1672732686621787,0.1201634251592361,0.0499020327137628,0.0032991619175628,-0.1409642112058767,-0.0006695708026872,0.0379330961953006,0.1289074788262228,0.0060316864013745,0.0896164626494874,-0.0255417170743929,0.0810531288233395,0.0338380943325071,-0.01347839478815,0.0987718772322356,-0.2664509328712118,-0.0195827118096685,0.0545990502603333,-0.2301276657083794,0.1129305286366195,0.0550908812246645,-0.1972280227864987,0.0334797839510663,0.1522663182886729,-0.1223756417363188,-0.0519603077383689,-0.0169415353969485,-0.0957060902092557,0.1019301215385363,-0.0153825453180597,-0.2464735829987995,0.0456560164920972,-0.0995255274115786,-0.2698772159210342,-0.127529590145985,0.0660317207429608,-0.1908428223289871,0.2112602212856035,0.079432984678393,0.1133640377106189,-0.0776891994662516,-0.0995102799756109,0.1393927704016735,0.0408052212751112,-0.1020914114542432,0.1085768117519996,-0.019461551761555,-0.0520194477029819,0.0908555886058435,-0.0100295744212802,-0.1473552385911073,0.0286676006791326,-0.1426954497849514,-0.0921427904481076,0.0804868209223989,0.1267573986171051,-0.0853641821780578,0.070497147063391,-0.0840262088876152,-0.1188045470120554,0.0956407342020056,0.0748782384619538,-0.1105311577144619,-0.0428411238811537,-0.0958257733385595,0.0475625772931996,-0.0082954239161648,0.1193962715593841,0.0419042530000076
cordylidae_cordylus_cordylus_13-t8,cordylidae,cordylus,cordylus,cordylus_cordylus,,True,direct,cordylidae_cordylus_cordylus_13-t8,0.0896548674822632,-0.1748674624479148,0.0499918854136482,0.1221821151660427,-0.1178032439744432,0.0150659949151563,0.113772898793704,-0.0738986454563937,0.0480683200000019,0.1341545635542833,0.0215976667294908,0.0570667193347563,0.1565997658788015,0.0552856981014068,0.0279495251810455,0.1685412856166557,0.1148338478647022,0.0548998090997908,-0.0025816622833135,-0.1386531801144935,0.0034609639946188,0.0411025873161799,0.1307490227194484,0.0053429662960658,0.0897044711320562,-0.0245093551812171,0.0843215080826893,0.0451429636260931,-0.0178330090571751,0.0982570843575836,-0.2579037752800485,-0.0181389059169596,0.0449840926085619,-0.2376053395545707,0.1083852510016322,0.0495009658771743,-0.1967001936684492,0.0339886763807422,0.1594163818354153,-0.1246074767842977,-0.0482996170996741,-0.0128614355316885,-0.0988503821841469,0.0987629996546975,-0.016509201451153,-0.2524336812352396,0.0448393618988625,-0.1041870634666498,-0.2661603057026048,-0.1248700235521875,0.0698647422290538,-0.2037646414316983,0.2125497542815863,0.078929381104299,0.1117061049091851,-0.0774160722795479,-0.1021059865193069,0.1393067258222524,0.0424828494999908,-0.0987857896586779,0.0947625148858377,-0.0187265448098111,-0.0565668787672788,0.0974203627986251,-0.0085432472429059,-0.1435109097196644,0.0214095165330423,-0.1458637467828331,-0.0957615972549961,0.0825624493995288,0.1237837705080438,-0.0840402046801948,0.0709801092815148,-0.0876610697588057,-0.1186688961492822,0.1045036933767379,0.0681857980672741,-0.1097783767442663,-0.0370687807269696,-0.0937345053742755,0.0507691438674439,-0.0058307567214653,0.1153739323407603,0.0448868557458539
cordylidae_cordylus_cordylus_14-t9,cordylidae,cordylus,cordylus,cordylus_cordylus,,True,direct,cordylidae_cordylus_cordylus_14-t9,0.1009514812147732,-0.1801638726345048,0.0443038933357383,0.1240765073675738,-0.1091068951428521,0.0100204933118104,0.107920203066749,-0.0710703596136039,0.0418837241411066,0.1228478374281997,0.0172594482212073,0.0517502727825567,0.1565948745675462,0.0512023514541658,0.0257987750670474,0.1601363501466935,0.1112143047618505,0.05046603602645,-0.0005694688862484,-0.1382547807072845,0.004781125564895,0.0457530632114012,0.1247576224093979,0.006149994457146,0.0988248206731848,-0.0243554231252707,0.0796806779746095,0.0525765932435824,-0.0199950965430222,0.1001825324833021,-0.2646070398361925,-0.0149830144726135,0.0523627615689375,-0.2368499617525221,0.107807627790478,0.0553594147042998,-0.2009963597726247,0.0378190461825343,0.1509618592032168,-0.1330428813878777,-0.0463205833126274,-0.0177958295846035,-0.1063362725831082,0.0999330972258322,-0.0170140472587997,-0.2526102496174054,0.0461499844796771,-0.1056694228700518,-0.2738652671013962,-0.120423190121981,0.0731068359401864,-0.204171147004341,0.2170890597811506,0.0719733922637316,0.1110634476593355,-0.0786010556653983,-0.0948137902561919,0.1407374100063878,0.0396464762567139,-0.0971698420836905,0.1165585010678273,-0.0278698941614475,-0.0459191237238576,0.0816414425332089,-0.0070509098741332,-0.1494655996090441,0.0353457459708502,-0.1422977623377419,-0.0911680667093505,0.079746345584285,0.1292525900196419,-0.0793194883470985,0.072504590443811,-0.088015412400683,-0.1149346137749371,0.0983440897927452,0.0733332130551222,-0.1016948727823074,-0.032369703947513,-0.09319111593712,0.0500721852577616,-0.0002049520889257,0.1062345444125121,0.0461107229171368
cordylidae_cordylus_cordylus_15-l1,cordylidae,cordylus,cordylus,cordylus_cordylus,,True,direct,cordylidae_cordylus_cordylus_15-l1,0.0927725053005258,-0.1747883104983197,0.0495593882360952,0.1241530139535214,-0.1163556431243201,0.0154309275338674,0.1159944067519262,-0.0722190109945216,0.0486448200635078,0.1290147084584544,0.0246653643476405,0.0484103169136315,0.1558961684564876,0.052101321600397,0.0256880329683356,0.1674673768664775,0.1122575071800975,0.0508302713707494,-0.0093847305522959,-0.1371770588820924,-0.0067486242300236,0.0439484916968636,0.1308858691505121,0.0015062968188787,0.1008495073115496,-0.0256377588378217,0.075786974446432,0.0457646281362442,-0.0143295830325259,0.0975073911436723,-0.2662706591910642,-0.0124935822079324,0.0541374308131787,-0.239923081429412,0.0988174627909531,0.0577144039216186,-0.2033864453467199,0.037029978696217,0.152587101728688,-0.1277886538352925,-0.0457568958650144,-0.0153246373254241,-0.1057650150637075,0.1029436898865767,-0.0140827181127478,-0.2400358419676586,0.0412975914695695,-0.1054408992013227,-0.2696108942115266,-0.1162511053439902,0.0717023412987501,-0.215825367001975,0.210955112913642,0.0824654393384079,0.1155897499176932,-0.0806161287470928,-0.0997066408576683,0.136241664980655,0.0401918504537883,-0.0939594650749845,0.1180000799732898,-0.0284097176754256,-0.0515548694224426,0.0777198260818982,-0.0066816257772739,-0.1418710383212069,0.0288039803463371,-0.1439045427518754,-0.0924282289513881,0.0865955796773012,0.1255465757193403,-0.079257893024569,0.0755826218390333,-0.0886427112682527,-0.1146966193671337,0.1025351982446149,0.0681932814415218,-0.1061051722343235,-0.0373142699922541,-0.0896929820010678,0.0461481574246106,-0.0016245494009672,0.1080710513572709,0.0430575121028109
cordylidae_cordylus_cordylus_16-l2,cordylidae,cordylus,cordylus,cordylus_cordylus,,True,direct,cordylidae_cordylus_cordylus_16-l2,0.0867518193061052,-0.169042410564074,0.0442155259524298,0.1191247249594401,-0.1108753566027548,0.015334305794764,0.1098220512455756,-0.0671070340591925,0.0509639011588365,0.1350686329646256,0.0151396224747355,0.0530148130506352,0.152484106404776,0.0537598158311999,0.0235080165364348,0.1546377573608367,0.1099394104060871,0.0477893917376924,0.0062790558083394,-0.1441700200418382,-0.0054951071350913,0.0425866113840026,0.1286256899882889,8.282567968329353e-05,0.1052142644096937,-0.0298699542338791,0.0755001196241117,0.0549624530070556,-0.0181254405505673,0.0977126808243664,-0.2651702864688016,-0.0117850762508249,0.0555524866518387,-0.2234125896283259,0.1008936353067689,0.0606964326217848,-0.2038834434886191,0.0373943525032049,0.1509270138063567,-0.1430377368364047,-0.0457566909078102,-0.0233973583383464,-0.1142668704174378,0.1014063258598884,-0.0197033696856031,-0.2627943154549911,0.0496611837915393,-0.1027978899315622,-0.2703236982343306,-0.1010117330995382,0.075107443650418,-0.2206277307524712,0.1980819026926955,0.0837193759287898,0.1108873825746551,-0.0802025822687447,-0.0946307847026127,0.1368116187460122,0.0418678847784337,-0.0969136705343125,0.130148142535012,-0.0352315386617511,-0.0549657923763359,0.0896520213425011,-0.0060273642180359,-0.1450564412574189,0.0408020336461413,-0.1426703276201479,-0.0883128733510965,0.0942517404239733,0.1206329238266614,-0.0800626243617165,0.0770555200606914,-0.0910392318813749,-0.112362432143904,0.0977099585796748,0.0769498598776367,-0.1007790657261448,-0.0353503302728326,-0.0872630451084468,0.0486978463681165,-0.0053828932048974,0.1058251987318403,0.0416552301578863
cordylidae_cordylus_cordylus_17-l3,cordylidae,cordylus,cordylus,cordylus_cordylus,,True,direct,cordylidae_cordylus_cordylus_17-l3,0.0912500821555827,-0.1751073496339855,0.0499824822422635,0.1261412600689085,-0.1178055259234794,0.0155249693426219,0.1247930171623826,-0.0774766811887619,0.0418069508379697,0.1363762539693385,0.0171625864907168,0.0504827539574074,0.160874350935504,0.0489135684120553,0.0230817203808957,0.1611426407806666,0.1093852626431646,0.0551708230280266,0.0003492287259046,-0.1353885877479161,-0.0065822257825032,0.0423767391660257,0.1251165976841957,0.0046934604351985,0.0984830087059568,-0.0242159399551863,0.0728497574994679,0.0407836806059756,-0.0122939917154832,0.0952739211738832,-0.2666199261925499,-0.0126798512403602,0.0520567169010432,-0.2312833546309808,0.1065077251378593,0.0557689933452211,-0.2034786469818673,0.0422042401709623,0.1516763008441744,-0.137918864861953,-0.0435844751307954,-0.0181116852509874,-0.1143265674736698,0.1031830569710079,-0.0134269428243907,-0.2551254118639516,0.0458014593788749,-0.1021531442870652,-0.2673980631771133,-0.1152791958451584,0.0725501121467261,-0.214932188600429,0.2080317344299012,0.084786119288917,0.11388236870357,-0.0726268214981741,-0.1006859823700667,0.1337467796659424,0.0364300756677093,-0.0969881982746957,0.1119071429907234,-0.0211716124912834,-0.0556392053773149,0.0786324908410885,-0.0095011247917922,-0.1432309939436039,0.0420255484356815,-0.1460050494369887,-0.0808208447312067,0.0923663926305387,0.1193000553445664,-0.0788037624868804,0.084199806415174,-0.0887135192336028,-0.1131794642728678,0.0957706150032915,0.0692541725804714,-0.1013932344064142,-0.0341602294390192,-0.0857347256730227,0.0446444902454452,-0.0098581537407221,0.1062939165945055,0.0406661123387355
cordylidae_cordylus_cordylus_18-l4,cordylidae,cordylus,cordylus,cordylus_cordylus,,True,direct,cordylidae_cordylus_cordylus_18-l4,0.089649083040789,-0.172697856697409,0.0469279409244492,0.1222566395125845,-0.1185325950392973,0.0108058476444636,0.1102652028502619,-0.0744473715440942,0.0400349672184734,0.1299636363244394,0.0161031134390955,0.0524014383577514,0.1527423754467835,0.0536353303181675,0.0202414152100818,0.1555398607781124,0.1045315815375052,0.0458202046609816,0.0146457383052556,-0.1436180827217207,-0.0089982911924515,0.0440676587180421,0.1305543330573513,0.0015001808381717,0.1029717802359072,-0.0278635898036419,0.0743301875858043,0.0560157881892726,-0.0182408377557617,0.093435984551035,-0.2640910555469943,-0.0181445260512777,0.059457532293933,-0.2241080600566461,0.1070768909284336,0.05233176154861,-0.2115390816580112,0.0422816204998625,0.1505529747733963,-0.1495030867578828,-0.0434738525286344,-0.0146660138181279,-0.1226628492833078,0.1021238363580396,-0.0146005014654,-0.2641393605473976,0.0454528150480788,-0.0985812352580435,-0.2705202372087498,-0.1127232764097307,0.0743036958886557,-0.2018945740524768,0.2048308618854181,0.080900771476313,0.1086605030617948,-0.067456839011488,-0.0936025039103498,0.1348588239238392,0.0348300868395177,-0.0926238062171261,0.1289688407722935,-0.0262726384740555,-0.0524610229407463,0.086149552244828,-0.0108357336285891,-0.1456470802698851,0.0473752425399687,-0.1369620324117822,-0.0821831920498197,0.0909338917756019,0.1270066479492841,-0.0741645225583814,0.0830610566841805,-0.0872129983893562,-0.1130420020616531,0.1085169747764753,0.0642243855680769,-0.1039984972083847,-0.0435535751340893,-0.0844067905170283,0.0471451185641105,-0.0146307689348745,0.1102375175550361,0.0443786474141382
cordylidae_cordylus_cordylus_19-l5,cordylidae,cordylus,cordylus,cordylus_cordylus,,True,direct,cordylidae_cordylus_cordylus_19-l5,0.0943753876754113,-0.1811408422965096,0.0478705108512909,0.1152531613789775,-0.118217676270742,0.0085466061465891,0.1068581684763547,-0.0775522236533352,0.0454037374918624,0.130432342269926,0.0210330122856449,0.0516502961948568,0.1509932329371491,0.0541510522358602,0.0205870805833059,0.1598782160405054,0.1172240908018151,0.0528699703972448,0.0033899938178053,-0.1433487715606902,-0.0041731653109182,0.0476204804997126,0.1347821054799077,0.0051514983990677,0.0947635887942886,-0.0240926579690082,0.075331676177144,0.041870255569448,-0.015093058427602,0.0917239986217196,-0.2491226347223553,-0.0269355911106784,0.0575149716141605,-0.2163839709276883,0.1111953821461866,0.050619800843071,-0.2191582504872786,0.0408695297240238,0.1508129404258688,-0.1457562053629446,-0.044240493182003,-0.0199545981393817,-0.1170683741258708,0.1073957563758749,-0.0176406789640343,-0.2654012211428762,0.0502695100071602,-0.0931230199168168,-0.2629670436360281,-0.1233906158396053,0.0776498913781076,-0.2064611522015685,0.2158893808248446,0.0824581531761558,0.1101846135816611,-0.0695712110314376,-0.1024307024900367,0.1353497412619056,0.0317123592360051,-0.0957726228226435,0.1186029764074664,-0.0252477303155384,-0.0577954061129834,0.0890601122838685,-0.006495315323292,-0.141620916221229,0.0498760882766586,-0.1415521507878082,-0.0772970873029795,0.1013982329574666,0.1151109312667616,-0.0720207664235224,0.0782413363656363,-0.0837027590134142,-0.1166914879183425,0.0929680403508735,0.0648975398597894,-0.1051698809301661,-0.0348312017612471,-0.0960332198104744,0.0449696287864432,-0.0039659145772584,0.1120836663482645,0.0405295714661654
cordylidae_cordylus_cordylus_20-l6,cordylidae,cordylus,cordylus,cordylus_cordylus,,True,direct,cordylidae_cordylus_cordylus_20-l6,0.0926335556955406,-0.1821715260271504,0.0417230935215351,0.1188520912264174,-0.1183740554123991,0.0137446054823685,0.1148562047843091,-0.0774246731752214,0.0499008319405244,0.1336282572454796,0.0210412797910465,0.048543638228907,0.1553580329596187,0.0533120832830586,0.0163623678619319,0.1574376431038914,0.1128340325831956,0.0474518597975656,0.001839692865953,-0.147844853103947,-0.0061111499551608,0.0509972342186055,0.1346784917183205,0.0017963061199848,0.0975053352053871,-0.025575718964122,0.0738013660159351,0.049742069590271,-0.0170576522008071,0.0934313217660618,-0.2462335460708879,-0.034313201683358,0.0570850575067027,-0.2087546960516643,0.1201167568419303,0.0507043584045271,-0.2219964404196515,0.0435906386392826,0.1489754853753094,-0.1520482841708864,-0.0468788437786681,-0.014592638087672,-0.1209998637078043,0.1090022565297771,-0.0166777069519916,-0.2730254748710496,0.0502441085503433,-0.0879656146095707,-0.2617546209835979,-0.1291338316152201,0.0691235221422502,-0.2119089044818311,0.2135966019240943,0.0721537895479773,0.1028453197598101,-0.0643366485909283,-0.0929474383679616,0.1331922908354566,0.0359083635032669,-0.0908029913272815,0.1173529299385935,-0.0282051156465726,-0.0542267293765781,0.0817736251209874,-0.0085482206825857,-0.1413738275034295,0.049795739178825,-0.1301655333132377,-0.0814629785743259,0.0978819432424632,0.1130874217788752,-0.0672823285030505,0.0782479127228565,-0.0851163218960817,-0.1141097172033788,0.1025954953850364,0.066678738157504,-0.1026723292287245,-0.039885932985138,-0.0943336955588452,0.0456244520563888,7.239066300845347e-05,0.1153891183484494,0.0398033939211557
cordylidae_cordylus_cordylus_21-l7,cordylidae,cordylus,cordylus,cordylus_cordylus,,True,direct,cordylidae_cordylus_cordylus_21-l7,0.0791020711325125,-0.1782984749851732,0.0365000885013648,0.1159235979863116,-0.1229558419129406,0.0191199137650472,0.1172536807714838,-0.0869947556683222,0.0579233081740871,0.1389189566910454,0.0234175024134517,0.0594936875044065,0.1593394366301924,0.0582064305024034,0.0260241611745639,0.1646571251634056,0.1159831459997141,0.0440411425980386,0.0013397004585791,-0.157041133867762,0.0016617998634073,0.0466435106462656,0.1436790738547729,0.0063610290572227,0.0955671294379763,-0.0258177037683556,0.0826508304706037,0.0422693807691432,-0.0169268289875826,0.0953800338193804,-0.235388270273903,-0.0436142208514722,0.0535817979119595,-0.2102320277154452,0.1289494780599569,0.0455511971804148,-0.2201781209893909,0.0390478784238902,0.1561813123512552,-0.1393110835492076,-0.0569229787917026,-0.0167436180670722,-0.1138358903873913,0.1177954764209416,-0.0180982032077659,-0.2735769631468552,0.0467976483443438,-0.0957236796749719,-0.2520554616804625,-0.1353618982313892,0.0556690907939545,-0.1852797997562139,0.2168520555921765,0.0613404135932246,0.1071688446533774,-0.0704883936395734,-0.1074281488706029,0.1239744260933883,0.039263941013029,-0.0960250789381588,0.1108938076166601,-0.0224700555376419,-0.0481528992885024,0.0733908379281091,-0.0068990899232009,-0.1419537170246657,0.0385227109784175,-0.1387314251046426,-0.0789390559819295,0.0899415011585965,0.1227160957629474,-0.0770703297114019,0.0728261783239132,-0.0820137060313902,-0.1176907957159174,0.0933023589336287,0.0707892661241921,-0.1031754764475299,-0.0396203515995884,-0.1004932338989379,0.0506704304277504,-0.0015572862745486,0.1215317486882675,0.0488507657418369
cordylidae_cordylus_cordylus_22-l8,cordylidae,cordylus,cordylus,cordylus_cordylus,,True,direct,cordylidae_cordylus_cordylus_22-l8,0.0874531583165492,-0.2024784449571345,0.0420099672298525,0.1222957956405795,-0.1323217499200966,0.0211186788825795,0.1129324976758866,-0.0937389143698628,0.0530832544875982,0.1232787666002106,0.0373210230099611,0.0548944105434722,0.1639018581689173,0.0682313163647998,0.0161406042874511,0.1659998648712645,0.1337201717680077,0.0386264171879263,-0.0091779869961891,-0.1685158422402798,0.0025177622107742,0.0406850232305329,0.162055426788257,0.0168776222619331,0.0913910888221229,-0.0380635852686751,0.0821828386622437,0.0427645372293754,-0.0137182702542079,0.1048934045607296,-0.2377200821280806,-0.0610365363276706,0.0410134470211376,-0.1798696753097478,0.1394648580638089,0.0411107576034935,-0.2089300341245875,0.0388452119218904,0.1600210040409217,-0.1325534794446003,-0.0692643023507564,-0.0249619716341332,-0.0969702882761558,0.1256512630586139,-0.0177951963499409,-0.2493275541054776,0.0465558252871774,-0.0971358301670762,-0.2517574922612888,-0.1424415320143932,0.0568312980944089,-0.1814042401252521,0.2229586625780964,0.0507634707749931,0.0983736711638473,-0.0685415115298549,-0.1035715024755413,0.1251923852018179,0.0328344327973269,-0.0947353790696372,0.1087803512871119,-0.030304338553838,-0.0508328518850924,0.0634840903658107,0.000529542769078,-0.1358624413818297,0.0327301892997768,-0.1359744160075208,-0.0750864339145993,0.0814015732695027,0.137221341232113,-0.0728774790455076,0.0612575254441036,-0.0809084855579322,-0.1125516969066148,0.0862603641902234,0.0743272724105205,-0.0998077099615145,-0.0452884505833401,-0.1114720499320577,0.0531118294642173,-0.0151834574229135,0.1290636312346293,0.0500217254777544
